ID,URL,Is lighting product?,Extracted_Content
DMX DIMMING
4 CHANNEL
N/A
UR CLASS 2
9.06” x 3.15” x 1.18”
MAXIMUM INTERCONNECTED TAPE LENGTH PER DRIVER
1 Dimensions include enclosure with mounting bracket.
* Constant voltage drivers 50/60HZ, voltage regulated with short circuit protection. Operating temperature -40 C- 80° C 
* Installation of power supply must be compliant to Class 2 installation standards. Refer to NEC and local building code requirements.
Fixture 
Wattage
Driver Wattage
40W
60W
96W
90W
2X90W
3X90W
100W
2X100
4W
8FT
12FT
19FT
18FT
(2) 18FT
(3) 18FT
20FT
(2) 20FT
SWITCH20
RGBW touch DMX512 wall 
control keypad with sensitive 
glass touch panel, white finish.
Indoor
12-24V DC
UL
4.7” x 3.0” x 1.2”
12
3
1
Part No.
Type
Application
Voltage
Listing
Dimensions
Channels
Zones
Scenes
TGDMXSLESAU9
Stand-alone DMX  1/2 Universe 
Programmable Controller with 
Easy to Use Software Interface
Indoor Only
5.5V DC
ETL, UL
5.3""W x 5.5""H x 1.9D
256
1
20
TGDMXSLESAU11
Nicolaudie Slesa smart DMX 
interface, 2 DMX 512 universes, 
intuitive backlit keyboard  
programmable controller with 
easy to use software interface.
Indoor
5VDC 
120V AC 
(Plug in 
power 
supply 
included)
ETL
6.3” x 3.6” x 1.8”
1024
5
99
TGDMXSTICKDE3B
Nicolaudie intelligent wall 
control keypad wtih glass touch 
sensitive graphic display, stand-
alone DMX 512, 2 universe 
programmable controller with 
easy to use software interface. 
Black finish.
Indoor
6-7V DC 
120V AC 
(Plug in 
power 
supply 
included)
ETL
5.8"" x 4.2"" x 0.5”
1024
10
500
TGDMXSTICKDE3W
Nicolaudie intelligent control 
keypad wtih glass touch 
sensitive graphic display, stand-
alone DMX 512, 2 universe 
programmable controller with 
easy to use software interface. 
White finish.
Indoor
6-7V DC 
120V AC 
(Plug in 
power 
supply 
included)
ETL
5.8” x 4.2” x 0.5”
1024
10
500
TGDMXSTICKDE3
TGDMXSLESAU11
SWITCH20
TGDMXSLESAU9
Controllers:
DURAFLEX ARCH RGB
TM  
  
  
SIDE Flex IP65 OUTDOOR
Targetti USA - A Targetti Group Company
-
750-A W. 17th St. Costa Mesa, CA 92627
-
Phone (714) 513-1991
-
Email: targettiusa@targetti.com
-
targettiusa.com
-
08.21.23
-
Page 5 of 5
a brand of
Photometry
Side Arch 
Polar Graph
Fixture Power
4W
Fixture Output
12.7Lm/ft.
Kelvin Temp
Green
IMax
340cd/klm
Efficacy
3.2 Lm/W
Side Arch 
Polar Graph
Fixture Power
4W
Fixture Output
8.8Lm/ft.
Kelvin Temp
Red
IMax
340cd/klm
Efficacy
2.2 Lm/W
Side Arch 
Polar Graph
Fixture Power
4W
Fixture Output
3.6Lm/ft.
Kelvin Temp
Blue
IMax
340cd/klm
Efficacy
1.0 Lm/W
Side Arch 
Polar Graph
Fixture Power
4W
Fixture Output
26.1Lm/ft.
Kelvin Temp
RGB
IMax
340cd/klm
Efficacy
6.5 Lm/W
"
P-462,https://targettiusa.com/wp-content/uploads/2021/01/Duralamp_DuraFlex-ARCH-Side-Flex_Spec.pdf,Yes,"DURAFLEX ARCH SIDE
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 04.24.24
pg. 1 of 5
Flexible Light Strip for Continuous Light Effects
      CONCEPT
Energy efficient LED flexible flat top neon light for linear continuous static white and 
monochromatic color applications.
     WARRANTY
5 year limited warranty
     CERTIFICATIONS
cULus Class 2 Listed
T
ested in accordance with LM-79-08
Energy efficient for California installations.
RoHS compliant
       ELECTRICAL CHARACTERISTICS
Power Connection
Manufactured to specified lengths with factory attached 
translucent silicone end preps and various connector 
options  for project requirements and efficient power 
configurations.
Wattage
2.8W/ft / 4.2W/ft
Voltage
Listed Class 2 output, 24V DC power supply required
Trigger Time
< 0.2s
Number of cycles
100,000
Operating Temp.
-25°C / +35°C
Max Continuous 
Length
Field trimmable every 1.97”.
30ft / 2.8W/ft
20ft / 4.2W/ft
      MECHANICAL CHARACTERISTICS
Materials
Extruded silicone with LED strip and milky white diffusion lens.  
Functionality
Extremely flexible and adjustable lengths for varied architectural 
applications. 
Installation
Factory manufactured lengths with 12” IP65 connection lead with 12” 
power feed. T
o be completed with clip or channel mountings.
Suitable for MRI installations. Driver to be mounted outside of 
MRI room and to be use with PVC or aluminum profiles only. T
o 
be installed with adhesive or MRI safe hardware only, no factory 
provided mounting hardware to be used.
Protection
IP65
Cut increments 1.97” 
Caution! Field cutting should only be 
done before power is connected.
2.5” Min.
2.5” Min.
8,8
17
0.69”
0.37”
       SOURCE
LEDs
36 LEDs/ft 
Spacing
0.33” O.C. LED Spacing 
TM30
CCT (Nominal)
CRI
Rf
Rg
R9
DUV
SDCM
2700K
81
84
94
5
0.0004
2
3000K
82
84
94
2
0.0008
2
3500K
82
84
95
5
0.0009
2
4000K
83
84
95
8
0.0005
2
Red 630nm
–
–
–
–
–
2
Green 530nm
–
–
–
–
–
2
Blue 470nm
–
–
–
–
–
2
Y
ellow 590nm
–
–
–
–
–
2
Orange 605nm
–
–
–
–
–
2
0.56”
0.8”
Minimum Bend Radius
Radius 2.5”, Diameter 5”
Strip & LED Details
Model
W/LED
Delivered Lumens*
Viewing Angle
3000K
4000K
2.8W/FT
0.08W
81Lm/ft
84Lm/ft
114°
4.2W/FT
 0.13W
113Lm/ft
107Lm/ft
114°
* Meets Title 24 High efficacy rating.
Efficacy
29Lm/W max. Refer to photometric graphs for specific values.
Lifetime
L70/B10 50,000hrs at max TA +25ºC
Translucent Silicone
Lead/ End Cap
DURAFLEX ARCH SIDE
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 04.24.24
pg. 2 of 5
1 - PRODUCT CODE
2 - TYPE
3- WATTAGE
4 - RATING
5 - KELVIN
6 - VOLTAGE
 DFA — DURAFLEX ARCH
 SB –
SIDE Flex
 28A – 2.8W/ft
 O –  IP65
 27
— 2700K
 24
– 24V DC
 42B – 4.2W/ft
 30
— 3000K 
 35
— 3500K
 40
— 4000K
2200K and 2400K available upon request.
  28A– 2.8W/ft
 RD
— Red
 GR
— Green
 BL
— Blue
 YL
— Y
ellow
 OR
— Orange
Ex: DFASB42O2724 / KT10UVL1 / KT10UVC1 / DMLE301242UD
SPECIFICATION INFORMATION
7 - END PREP CONNECTION
8 - MOUNTING
9 - POWER SUPPL
Y
REQUIRED
REQUIRED
REQUIRED
See section for details
See section for details
See section for details
A Wattage available in static white and static color versions.
B Wattage available in static white versions only.
1
2
3
4
5
6
7
9
8
10
DFA
REQUIRED
REQUIRED
OPTIONAL
/
/
/
/
DFASB28O3024 + KT10UVL1 + KT10UVC1 + DMLE301242UD / DMLE601242UD / DMLE961242UD
* Lead time for quick ship fixtures is 1-2 weeks from processed PO date. Consult factory for quantities of over 500ft to confirm lead time.
DURAFLEX ARCH SIDE
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 04.24.24
pg. 3 of 5
7 - END PREP CONNECTION (REQUIRED)
8 - MOUNTING (REQUIRED)
DURAFLEX ARCH SIDE straight end feed. Factory attached translucent silicone lead 
with two piece 12” wire, with IP65 quick disconnect at one end of product and dead 
end cap at other end. Lead wire/dead end allows for connection to power at lead 
end and field trim of DuraFlex product at the other end. Completed with translucent 
silicone factory attached end cap.
Part No.
KT10UVL1
DURAFLEX ARCH SIDE  bottom feed. Factory attached translucent silicone lead 
with two piece 12” wire, with IP65 quick disconnect at one end of product and dead 
end cap at other end. Lead wire/dead end allows for connection to power at lead 
end and field trim of DuraFlex product at the other end. Completed with translucent 
silicone factory attached end cap.
Part No.
KT10UVL3
DURAFLEX ARCH SIDE transparent clips kit. Includes 5ea clips and 10ea screws.
Part No.
KT10UVS1
DURAFLEX ARCH SIDE aluminum rigid profile with 2ea screws. Note, termination 
end prep rest to outside of the profile.
Part No.
KT10UVP1
DURAFLEX ARCH SIDE bottom fixing clips. Includes 5ea clips and 5ea screws.
Part No.
KT10UVC1
DURAFLEX ARCH SIDE flexible stamped stainless steel profile secured with 
screws, 1ea provided per foot. Available in 1ft lengths.
Part No.
KTUVFP2
DURAFLEX ARCH SIDE left/right side feed. Factory attached translucent silicone 
lead with two piece 12” wire, with IP65 quick disconnect at one end of product and 
dead end cap at other end. Lead wire/dead end allows for connection to power 
at lead end and field trim of DuraFlex product at the other end. Completed with 
translucent silicone factory attached end cap.
Side
Left
Right
Part No.
KT10UVL2L
KT10UVL2R
0.47”
38.00”
0.47”
0.47”
0.47”
0.61”
0.61”
0.14” Dia.
0.14” Dia.
0.79”
0.38”
0.59”
0.39”
0.15”
0.7”
0.40”
10,23
30
15
18,5
Ø3,5
1,8
13,61
0.54”
0.73”
10,23
30
15
18,5
Ø3,5
1,8
13,61
0.59”
0.14” Dia.
1.18”
0.82”
0.6”
12”
1.3”
0.82”0.6”
12”
0.82”
1.3”
0.55”
12”
1.4”
DURAFLEX ARCH SIDE
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 04.24.24
pg. 4 of 5
9 - POWER SUPPL
Y (REQUIRED)
MAX INTERCONNECTED FLEX LENGTHS PER DRIVER
Fixture
 Wattage  
Driver Wattage
30W
60W
90W
96W
2X90W
2X96W
3X90W
3X96W
2.8W
8FT
17FT
25FT
27FT
(2) 25FT
(2) 51FT
(3) 48FT
(3) 52FT
4.2W
5FT
11FT
17FT
18FT
(2) 17FT
(2) 25FT
(3) 24FT
(3) 35FT
Part No.
Wattage
Control
Dim Range
Rating
In / Out 
Voltage
Certification
Dimensions 
(Enclosure)
Description
DMLE301242UD
30W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R 
120-277V / 
24V
UL Class 2
4.47” X 6.79” X 1.38”
EMCOD electronic driver with 
wiring compartment. 
DELV30124DJBX
30W
0-10V
0.1%
IP65
120-277V / 
24V
UL Class 2
12.1” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
driver with built in junction box. 
DMLE601242UD
60W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R
120-277V / 
24V
UL Class 2
4.47” X 6.79” X 1.38”
EMCOD electronic driver with 
wiring compartment. 
DELV60124DJBX
60W
0-10V
0.1%
IP65
120-277V / 
24V
UL Class 2
12.1” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
driver with built in junction box. 
DELI601241CPWM
60W
0-10V
 1%
NEMA1
120-277V / 
24V
UL Class 2
10” x 10” x 4”
MEANWELL electronic PWM driver.
DELI901241CPWM
90W
0-10V
 1%
NEMA1
120-277V / 
24V
UL Class 2
10” x 10” x 4”
MEANWELL electronic PWM driver.
DMLE961242UD
96W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R 
120-277V / 
24V
UL Class 2
5.16” X 7.73” X 1.54
EMCOD electronic driver with 
wiring compartment. 
DELV96124DJBX
96W
0-10V 
0.1%
IP65
120-277V / 
24V
UL Class 2
12.1” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
driver with built in junction box. 
DELI1802242CPWM
2X90W
0-10V
 1%
NEMA1
120-277V / 
24V
UL Class 2
12” x 12” x 4”
MEANWELL electronic PWM driver.
DMLE1922242UD
2X96W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R
120-277V / 
24V
UL Class 2
5.04” X 10.94” X 1.81
EMCOD electronic driver with 
wiring compartment. 
DELI2703243CPWM
3X90W
0-10V
 1%
NEMA1
120-277V / 
24V
UL Class 2
12” x 12” x 4”
MEANWELL electronic PWM driver.
DMLE2882242UD
3X96W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R
120-277V / 
24V
UL Class 2
5.04” X 10.94” X 1.81
EMCOD electronic driver with 
wiring compartment.
Part No.
Wattage
Control
Dim Range
Rating
In / Out 
Voltage
Certification
Dimensions 
(Standalone)
Description
DELV30124D
30W
0-10V
0.1%
IP65
120-277V / 
24V
UR Class 2
7.5” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
standalone driver. UL listed 
enclosure provided by others.
DEL60PWM
60W
0-10V
 1%
IP67
120-277V / 
24V
UL Class 2
5.9” X 2.09” X 1.38”
MEANWELL electronic PWM 
driver. UL listed enclosure 
provided by others.
DELV60124D
60W
0-10V
0.1%
IP65
120-277V / 
24V
UR Class 2
7.5” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
standalone driver. UL listed 
enclosure provided by others.
DEL90PWM
90W
0-10V
 1%
IP67
120-277V / 
24V
UL Class 2
6.73” X 2.48” X 1.48”
MEANWELL electronic PWM 
driver. UL listed enclosure 
provided by others.
DELV96124D
96W
0-10V
0.1%
IP65
120-277V / 
24V
UR Class 2
7.5” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
standalone driver. UL listed 
enclosure provided by others.
ENCLOSURE
STAND ALONE 
DURAFLEX ARCH SIDE
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 04.24.24
pg. 5 of 5
PHOTOMETRY
IES FILES SHOWN AT 1M (3.28FT) LENGTHS
2.8W/ft
4.2W/ft
"
P-463,https://targettiusa.com/wp-content/uploads/2021/01/Duralamp_DuraFlex-ARCH-Top-Flex_Spec.pdf,Yes,"DURAFLEX ARCH TOP FLEX
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 05.15.24
pg. 1 of 5
Flexible Light Strip for Continuous Light Effects
      CONCEPT
Energy efficient LED flexible flat top neon light for linear continuous static white and 
monochromatic color applications.
     WARRANTY
5 year limited warranty
     CERTIFICATIONS
cULus Class 2 Listed
T
ested in accordance with LM-79-08
Energy efficient for California installations.
RoHS compliant
       ELECTRICAL CHARACTERISTICS
Power Connection
Manufactured to specified lengths with factory attached 
translucent silicone end preps and various connector 
options  for project requirements and efficient power 
configurations.
Wattage
2.8W/ft / 4.2W/ft
Voltage
Listed Class 2 output, 24V DC power supply required
Trigger Time
< 0.2s
Number of cycles
100,000
Operating Temp.
-25°C / +35°C
Max Continuous 
Length
Field trimmable every 1.97”.
30ft / 2.8W/ft
20ft / 4.2W/ft
      MECHANICAL CHARACTERISTICS
Materials
Extruded silicone with LED strip and milky white diffusion lens.  
Functionality
Extremely flexible and adjustable lengths for varied architectural 
applications. 
Installation
Factory manufactured lengths with 12” IP65 connection lead with 12” 
power feed. T
o be completed with clip or channel mountings.
Suitable for MRI installations. Driver to be mounted outside of 
MRI room and to be use with PVC or aluminum profiles only. T
o 
be installed with adhesive or MRI safe hardware only, no factory 
provided mounting hardware to be used.
Protection
IP65
       SOURCE
LEDs
36 LEDs/ft 
Spacing
0.33” O.C. LED Spacing 
TM30
CCT (Nominal)
CRI
Rf
Rg
R9
DUV
SDCM
2700K
82
85
95
5
0.0004
2
3000K
82
84
94
2
0.0008
2
3500K
82
84
95
5
0.0009
2
4000K
82
84
95
8
0.0005
2
Red 630nm
–
–
–
–
–
2
Green 530nm
–
–
–
–
–
2
Blue 470nm
–
–
–
–
–
2
Y
ellow 590nm
–
–
–
–
–
2
Orange 605nm
–
–
–
–
–
2
Cut increments 1.97” 
Caution! Field cutting should only be 
done before power is connected.
2.5” Min.
2.5” Min.
Minimum Bend Radius
Radius 2.5”, Diameter 5”
0.47”
0.64”
Strip & LED Details
Model
W/LED
Delivered Lumens*
Viewing Angle
3000K
4000K
2.8W/FT
0.08W
130Lm/ft
137Lm/ft
113°
4.2W/FT
 0.13W
192Lm/ft
201Lm/ft
113°
* Meets Title 24 High efficacy rating.
Efficacy
47Lm/W max. Refer to photometric graphs for specific values.
Lifetime
L70/B10 50,000hrs at max TA +25ºC
0.82”
0.80”
Translucent Silicone
Lead/ End Cap
DURAFLEX ARCH TOP FLEX
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 05.15.24
pg. 2 of 5
1 - PRODUCT CODE
2 - TYPE
3- WATTAGE
4 - RATING
5 - KELVIN
6 - VOLTAGE
 DFA — DURATFLEX ARCH
 TB –
TOP Flex
 28A – 2.8W/ft
 O –  IP65
 27
— 2700K
 24
– 24V DC
 42B – 4.2W/ft
 30
— 3000K 
 35
— 3500K
 40
— 4000K
2200K and 2400K available upon request.
 28A – 2.8W/ft
 RD
— Red
 GR
— Green
 BL
— Blue
 YL
— Y
ellow
 OR
— Orange
Ex: DFATB42O2724 / KT10UVL1 / KT10UTS1 / DMLE301242UD
SPECIFICATION INFORMATION
7 - END PREP CONNECTION
8 - MOUNTING
9 - POWER SUPPL
Y
REQUIRED
REQUIRED
REQUIRED
See section for details
See section for details
See section for details
A Wattage available in static white and static color versions.
B Wattage available in static white versions only.
1
2
3
4
5
6
7
9
8
DFA
REQUIRED
/
/
/
DURAFLEX ARCH TOP FLEX
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 05.15.24
pg. 3 of 5
7 - END PREP CONNECTION (REQUIRED)
DURAFLEX ARCH TOP straight end feed. Factory attached translucent silicone lead 
with two piece 12” wire, with IP65 quick disconnect at one end of product and dead 
end cap at other end. Lead wire/dead end allows for connection to power at lead 
end and field trim of DuraFlex product at the other end. Completed with translucent 
silicone factory attached end cap.
Part No.
KT10UVL1
DURAFLEX ARCH TOP bottom feed. Factory attached translucent silicone lead 
with two piece 12” wire, with IP65 quick disconnect at one end of product and dead 
end cap at other end. Lead wire/dead end allows for connection to power at lead 
end and field trim of DuraFlex product at the other end. Completed with translucent 
silicone factory attached end cap.
Part No.
KT10UVL3
DURAFLEX ARCH TOP left/right side feed. Factory attached translucent silicone 
lead with two piece 12” wire, with IP65 quick disconnect at one end of product and 
dead end cap at other end. Lead wire/dead end allows for connection to power 
at lead end and field trim of DuraFlex product at the other end. Completed with 
translucent silicone factory attached end cap.
Side
Left
Right
Part No.
KT10UVL2L
KT10UVL2R
0.82”
0.6”
12”
1.3”
0.82” 0.6”
12”
0.82”
1.3”
0.55”
12”
1.4”
8 - MOUNTING (REQUIRED)
TOP Flex Transparent clips kit. Includes 5 clips and 10 screws.
Part No.
KT10UTS1
TOP Flex Transparent clips kit. Includes 5 clips and 10 screws.
Part No.
KT10UTP1
TOP Flex Bottom fixing clips. Includes 5 clips and 5 screws.
Part No.
KT10UTC1
TOP Flexible stamped stainless steel profile secured with screws, 1ea provided 
per foot. Available in 1ft lengths.
Part No.
KTUTFP2
0.75”
0.75”
0.38”
0.14” Dia.
0.65”
0.35”
0.35”
0.35”
0.16”
0.69”
0.75”
0.75”
0.38”
0.14” Dia.
0.99”
0.53”
0.14” Dia.
1.46”
DURAFLEX ARCH TOP FLEX
Targetti USA
3F Filippi | Targetti Group Company
750-A W. 17th St. Costa Mesa, CA 92627
(714) 513-1991
targettiusa.com
rev. 05.15.24
pg. 4 of 5
9 - POWER SUPPL
Y (REQUIRED)
MAX INTERCONNECTED FLEX LENGTHS PER DRIVER
Fixture
 Wattage  
Driver Wattage
30W
60W
90W
96W
2X90W
2X96W
3X90W
3X96W
2.8W
8FT
17FT
25FT
27FT
(2) 25FT
(2) 51FT
(3) 48FT
(3) 52FT
4.2W
5FT
11FT
17FT
18FT
(2) 17FT
(2) 25FT
(3) 24FT
(3) 35FT
Part No.
Wattage
Control
Dim Range
Rating
In / Out 
Voltage
Certification
Dimensions 
(Enclosure)
Description
DMLE301242UD
30W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R 
120-277V / 
24V
UL Class 2
4.47” X 6.79” X 1.38”
EMCOD electronic driver with 
wiring compartment. 
DELV30124DJBX
30W
0-10V
0.1%
IP65
120-277V / 
24V
UL Class 2
12.1” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
driver with built in junction box. 
DMLE601242UD
60W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R
120-277V / 
24V
UL Class 2
4.47” X 6.79” X 1.38”
EMCOD electronic driver with 
wiring compartment. 
DELV60124DJBX
60W
0-10V
0.1%
IP65
120-277V / 
24V
UL Class 2
12.1” X 2.4” X 1.4”
Magnitude SOLIDrive electronic 
driver with built in junction box. 
DELI601241CPWM
60W
0-10V
 1%
NEMA1
120-277V / 
24V
UL Class 2
10” x 10” x 4”
MEANWELL electronic PWM driver.
DELI901241CPWM
90W
0-10V
 1%
NEMA1
120-277V / 
24V
UL Class 2
10” x 10” x 4”
MEANWELL electronic PWM driver.
DMLE961242UD
96W
MLV / ELV / 
0-10V / TRIAC
MLV / ELV <10%
0-10V 1%
NEMA3R 
120-277V / 
24V
UL Class 2
5.16” X 7.73” X 1.54
EMCOD electronic driver with 
wiring compartment. 
DELV96124DJBX
96W
0-10V 
